,year,name,firstname,lastname,position,heightinchestotal,weight,fortyyd,twentyss,threecone,vertical,broad,bench,round,college,pickround,picktotal,probowls,firstprobowl,yearstofirst,probowl_i,highpick_i
495,2014,Marqise Lee,Marqise,Lee,WR,72.0,192,4.52,4.01,,38.0,127.0,,2.0,USC,7.0,39.0,0.0,,,0,0
496,2014,Charles Leno Jr.,Charles,Leno Jr.,OT,76.0,303,,4.4,7.57,29.0,108.0,21.0,8.0,Boise St.,22.0,246.0,0.0,,,0,0
497,2014,A.C. Leonard,A.C.,Leonard,TE,74.0,252,4.5,,,34.0,128.0,20.0,8.0,Tennessee St.,,,0.0,,,0,0
498,2014,Richie Leone,Richie,Leone,P,75.0,211,,,,,,,8.0,Houston,,,0.0,,,0,0
499,2014,Taylor Lewan,Taylor,Lewan,OT,79.0,309,4.87,4.49,7.39,30.5,117.0,29.0,1.0,Michigan,11.0,11.0,0.0,,,0,1
500,2014,Isaiah Lewis,Isaiah,Lewis,SS,70.0,211,4.6,4.47,7.05,36.5,122.0,15.0,8.0,Michigan St.,,,0.0,,,0,0
501,2014,Brandon Linder,Brandon,Linder,OG,78.0,311,5.35,,,26.5,100.0,30.0,3.0,Miami,29.0,93.0,0.0,,,0,0
502,2014,Corey Linsley,Corey,Linsley,C,75.0,296,,,,27.0,,36.0,6.0,Ohio St.,1.0,161.0,0.0,,,0,0
503,2014,Boseko Lokombo,Boseko,Lokombo,OLB,74.0,225,4.66,4.3,7.15,,122.0,,8.0,Oregon,,,0.0,,,0,0
504,2014,Spencer Long,Spencer,Long,OG,77.0,320,,,,,,,3.0,Nebraska,14.0,78.0,0.0,,,0,0
505,2014,Craig Loston,Craig,Loston,SS,71.0,217,4.65,4.35,7.15,32.5,119.0,12.0,8.0,LSU,,,0.0,,,0,0
506,2014,Luke Lucas,Luke,Lucas,OT,80.0,316,,,,,,,8.0,Kansas St.,,,0.0,,,0,0
507,2014,Marcus Lucas,Marcus,Lucas,WR,76.0,218,4.6,4.25,7.07,36.0,124.0,20.0,8.0,Missouri,,,0.0,,,0,0
508,2014,Colt Lyerla,Colt,Lyerla,TE,76.0,242,4.61,,,39.0,128.0,15.0,8.0,Oregon,,,0.0,,,0,0
509,2014,Aaron  Lynch,Aaron ,Lynch,DE,77.0,249,,,,,,18.0,5.0,South Florida,22.0,150.0,0.0,,,0,0
510,2014,Arthur Lynch,Arthur,Lynch,TE,77.0,258,4.82,4.35,7.38,29.5,116.0,28.0,5.0,Georgia,27.0,155.0,0.0,,,0,0
511,2014,Jordan Lynch,Jordan,Lynch,QB,72.0,217,4.76,4.2,6.55,29.5,109.0,,8.0,Northern Illinois,,,0.0,,,0,0
512,2014,Khalil Mack,Khalil,Mack,OLB,75.0,251,4.65,4.18,7.08,40.0,128.0,23.0,1.0,Buffalo,5.0,5.0,0.0,,,0,1
513,2014,Cody Mandell,Cody,Mandell,P,74.0,216,4.89,,,27.0,,,8.0,Alabama,,,0.0,,,0,0
514,2014,Eathyn Manumaleuna,Eathyn,Manumaleuna,DE,74.0,296,5.16,,7.78,28.0,101.0,29.0,8.0,BYU,,,0.0,,,0,0
515,2014,Johnny Manziel,Johnny,Manziel,QB,72.0,207,4.68,4.03,6.75,31.5,113.0,,1.0,Texas A&M,22.0,22.0,0.0,,,0,1
516,2014,Cassius Marsh,Cassius,Marsh,DE,76.0,252,4.89,,7.08,32.0,108.0,14.0,4.0,UCLA,12.0,108.0,0.0,,,0,0
517,2014,Kareem Martin,Kareem,Martin,DE,78.0,272,4.72,,7.2,35.5,129.0,22.0,3.0,North Carolina,20.0,84.0,0.0,,,0,0
518,2014,Marcus Martin,Marcus,Martin,C,75.0,320,,,,,,23.0,3.0,USC,6.0,70.0,0.0,,,0,0
519,2014,Zack Martin,Zack,Martin,OT,76.0,308,,4.59,7.65,28.0,106.0,29.0,1.0,Notre Dame,16.0,16.0,1.0,2014.0,1.0,1,1
520,2014,Tre Mason,Tre,Mason,RB,68.0,207,4.5,4.15,,38.5,126.0,,3.0,Auburn,11.0,75.0,0.0,,,0,0
521,2014,Jeff Mathews,Jeff,Mathews,QB,76.0,223,5.26,4.36,7.14,25.5,105.0,,8.0,Cornell,,,0.0,,,0,0
522,2014,Jake  Matthews,Jake ,Matthews,OT,77.0,308,5.07,4.47,7.34,30.5,105.0,24.0,1.0,Texas A&M,6.0,6.0,0.0,,,0,1
523,2014,Jordan Matthews,Jordan,Matthews,WR,75.0,212,4.46,4.18,6.95,35.5,120.0,21.0,2.0,Vanderbilt,10.0,42.0,0.0,,,0,0
524,2014,Josh Mauro,Josh,Mauro,DE,78.0,271,5.21,,7.43,32.0,116.0,21.0,8.0,Stanford,,,0.0,,,0,0
525,2014,AJ McCarron,AJ,McCarron,QB,75.0,220,4.94,4.34,7.18,28.0,99.0,,6.0,Alabama,4.0,164.0,0.0,,,0,0
526,2014,Daniel McCullers,Daniel,McCullers,DT,79.0,352,,,,20.5,97.0,27.0,7.0,Tennessee,23.0,215.0,0.0,,,0,0
527,2014,Dexter McDougle,Dexter,McDougle,CB,70.0,196,,,,,,,3.0,Maryland,16.0,80.0,0.0,,,0,0
528,2014,Keith McGill,Keith,McGill,CB,75.0,211,4.51,4.18,7.29,39.0,129.0,,4.0,Utah,20.0,116.0,0.0,,,0,0
529,2014,Jerick McKinnon,Jerick,McKinnon,RB,69.0,209,4.41,4.12,6.83,40.5,132.0,32.0,3.0,Georgia Southern,32.0,96.0,0.0,,,0,0
530,2014,Zach Mettenberger,Zach,Mettenberger,QB,77.0,224,,,,,,,6.0,LSU,18.0,178.0,0.0,,,0,0
531,2014,Jack Mewhort,Jack,Mewhort,OT,78.0,309,5.37,4.64,7.79,26.0,101.0,28.0,2.0,Ohio St.,27.0,59.0,0.0,,,0,0
532,2014,Trey Millard,Trey,Millard,FB,74.0,247,,,,,,,8.0,Oklahoma,21.0,245.0,0.0,,,0,0
533,2014,Tevin Mims,Tevin,Mims,DE,76.0,260,4.95,,,27.5,109.0,17.0,8.0,South Florida,,,0.0,,,0,0
534,2014,Terrance Mitchell,Terrance,Mitchell,CB,71.0,192,4.63,4.0,6.57,34.0,117.0,,8.0,Oregon,30.0,254.0,0.0,,,0,0
535,2014,Donte Moncrief,Donte,Moncrief,WR,74.0,221,4.4,4.3,7.02,39.5,132.0,13.0,3.0,Mississippi,26.0,90.0,0.0,,,0,0
536,2014,Zach Moore,Zach,Moore,DE,77.0,269,4.84,,7.41,33.5,123.0,23.0,7.0,Concordia (MN),6.0,198.0,0.0,,,0,0
537,2014,James Morris,James,Morris,ILB,73.0,241,4.8,4.36,6.94,34.5,117.0,18.0,8.0,Iowa,,,0.0,,,0,0
538,2014,Stephen Morris,Stephen,Morris,QB,74.0,213,4.63,4.49,7.36,30.0,111.0,,8.0,Miami,,,0.0,,,0,0
539,2014,Morgan Moses,Morgan,Moses,OT,78.0,314,5.35,4.95,7.93,21.5,106.0,,3.0,Virginia,2.0,66.0,0.0,,,0,0
540,2014,C.J. Mosley,C.J.,Mosley,ILB,74.0,234,,4.4,7.3,35.0,118.0,,1.0,Alabama,17.0,17.0,1.0,2014.0,1.0,1,1
541,2014,Adam Muema,Adam,Muema,RB,70.0,202,,,,,,,8.0,San Diego St.,,,0.0,,,0,0
542,2014,Jake  Murphy,Jake ,Murphy,TE,76.0,249,4.79,4.27,7.18,33.0,114.0,24.0,8.0,Utah,,,0.0,,,0,0
543,2014,Trent Murphy,Trent,Murphy,OLB,77.0,250,4.86,4.2,6.78,35.5,118.0,19.0,2.0,Stanford,15.0,47.0,0.0,,,0,0
544,2014,Aaron  Murray,Aaron ,Murray,QB,73.0,207,,,,,,,6.0,Georgia,3.0,163.0,0.0,,,0,0
545,2014,Jordan Najvar,Jordan,Najvar,TE,78.0,256,4.93,4.47,7.14,32.5,112.0,18.0,8.0,Baylor,,,0.0,,,0,0
546,2014,Jonathan Newsome,Jonathan,Newsome,DE,75.0,247,4.73,,7.31,34.0,117.0,21.0,6.0,Ball St.,6.0,166.0,0.0,,,0,0
547,2014,Troy Niklas,Troy,Niklas,TE,78.0,270,,4.55,7.57,32.0,114.0,27.0,2.0,Notre Dame,20.0,52.0,0.0,,,0,0
548,2014,Louis Nix,Louis,Nix,NT,74.0,331,5.42,,8.29,25.5,97.0,,3.0,Notre Dame,19.0,83.0,0.0,,,0,0
549,2014,Kevin Norwood,Kevin,Norwood,WR,74.0,198,4.48,4.32,6.68,33.0,121.0,8.0,4.0,Alabama,27.0,123.0,0.0,,,0,0
550,2014,Pat O'Donnell,Pat,O'Donnell,P,76.0,220,4.64,,,30.5,,23.0,6.0,Miami,31.0,191.0,0.0,,,0,0
551,2014,Jeoffrey Pagan,Jeoffrey,Pagan,DE,75.0,310,,,,,,,6.0,Alabama,17.0,177.0,0.0,,,0,0
552,2014,Tenny Palepoi,Tenny,Palepoi,DT,73.0,298,5.1,,7.67,30.5,111.0,31.0,8.0,Utah,,,0.0,,,0,0
553,2014,Matthew Paradis,Matthew,Paradis,C,75.0,306,5.34,4.46,7.6,26.0,103.0,23.0,7.0,Boise St.,15.0,207.0,0.0,,,0,0
554,2014,Matt Patchan,Matt,Patchan,OT,78.0,302,4.97,,,33.5,,22.0,8.0,Boston College,,,0.0,,,0,0
555,2014,Jacob  Pedersen,Jacob ,Pedersen,TE,75.0,238,4.89,4.4,7.55,28.5,111.0,,8.0,Wisconsin,,,0.0,,,0,0
556,2014,Mike Pennel,Mike,Pennel,DT,76.0,332,5.23,,7.94,28.5,102.0,23.0,8.0,Colorado State-Pueblo,,,0.0,,,0,0
557,2014,LaDarius Perkins,LaDarius,Perkins,RB,67.0,195,4.46,4.3,7.08,35.5,124.0,23.0,8.0,Mississippi St.,,,0.0,,,0,0
558,2014,Kevin Pierre-Louis,Kevin,Pierre-Louis,OLB,72.0,232,4.51,4.02,6.92,39.0,128.0,28.0,5.0,Boston College,4.0,132.0,0.0,,,0,0
559,2014,Ronald Powell,Ronald,Powell,OLB,75.0,237,4.65,,,35.5,114.0,21.0,6.0,Florida,9.0,169.0,0.0,,,0,0
560,2014,Walt Powell,Walt,Powell,WR,71.0,189,4.63,4.23,6.7,31.5,120.0,10.0,7.0,Murray St.,4.0,196.0,0.0,,,0,0
561,2014,Jabari Price,Jabari,Price,CB,70.0,200,4.45,4.3,7.04,,,16.0,8.0,North Carolina,1.0,225.0,0.0,,,0,0
562,2014,Calvin Pryor,Calvin,Pryor,FS,71.0,207,4.58,,,34.5,116.0,18.0,1.0,Louisville,18.0,18.0,0.0,,,0,1
563,2014,Loucheiz Purifoy,Loucheiz,Purifoy,CB,71.0,190,4.61,,,35.5,120.0,6.0,8.0,Florida,,,0.0,,,0,0
564,2014,Kelcy Quarles,Kelcy,Quarles,DT,76.0,297,5.03,,,23.5,102.0,27.0,8.0,South Carolina,,,0.0,,,0,0
565,2014,Kaleb Ramsey,Kaleb,Ramsey,DE,75.0,293,,,,,,36.0,8.0,Boston College,19.0,243.0,0.0,,,0,0
566,2014,Keith Reaser,Keith,Reaser,CB,70.0,189,,,,,,22.0,6.0,Florida Atlantic,10.0,170.0,0.0,,,0,0
567,2014,Silas Redd,Silas,Redd,RB,70.0,212,4.7,,,37.0,122.0,18.0,8.0,USC,,,0.0,,,0,0
568,2014,Tevin Reese,Tevin,Reese,WR,70.0,163,4.46,4.18,6.63,41.0,132.0,,8.0,Baylor,16.0,240.0,0.0,,,0,0
569,2014,Caraun Reid,Caraun,Reid,DT,74.0,302,4.91,,7.59,26.5,106.0,20.0,5.0,Princeton,30.0,158.0,0.0,,,0,0
570,2014,Trevor Reilly,Trevor,Reilly,OLB,77.0,245,,,,,,26.0,8.0,Utah,9.0,233.0,0.0,,,0,0
571,2014,Bryn Renner,Bryn,Renner,QB,75.0,228,4.87,4.3,7.22,25.5,108.0,,8.0,North Carolina,,,0.0,,,0,0
572,2014,Ed Reynolds,Ed,Reynolds,FS,73.0,207,4.57,,,32.5,117.0,15.0,6.0,Stanford,2.0,162.0,0.0,,,0,0
573,2014,Rashaad Reynolds,Rashaad,Reynolds,CB,70.0,189,4.51,4.0,6.72,37.5,123.0,20.0,8.0,Oregon St.,,,0.0,,,0,0
574,2014,Antonio  Richardson,Antonio ,Richardson,OT,78.0,336,5.3,,,24.5,,36.0,8.0,Tennessee,,,0.0,,,0,0
575,2014,Cyril Richardson,Cyril,Richardson,OG,77.0,329,5.36,4.83,7.7,25.5,91.0,25.0,5.0,Baylor,25.0,153.0,0.0,,,0,0
576,2014,Paul Richardson,Paul,Richardson,WR,72.0,175,4.4,,7.09,38.0,124.0,,2.0,Colorado,13.0,45.0,0.0,,,0,0
577,2014,Weston Richburg,Weston,Richburg,C,75.0,298,5.1,4.63,7.93,25.5,106.0,25.0,2.0,Colorado St.,11.0,43.0,0.0,,,0,0
578,2014,Marcus Roberson,Marcus,Roberson,CB,72.0,191,4.61,4.08,6.84,37.5,120.0,8.0,8.0,Florida,,,0.0,,,0,0
579,2014,Allen Robinson,Allen,Robinson,WR,74.0,220,4.6,4.0,7.0,39.0,127.0,,2.0,Penn St.,29.0,61.0,0.0,,,0,0
580,2014,Greg Robinson,Greg,Robinson,OT,77.0,332,4.92,4.86,7.8,28.5,113.0,32.0,1.0,Auburn,2.0,2.0,0.0,,,0,1
581,2014,Bradley Roby,Bradley,Roby,CB,71.0,194,4.39,4.04,,38.5,124.0,17.0,1.0,Ohio St.,31.0,31.0,0.0,,,0,0
582,2014,Richard Rodgers,Richard,Rodgers,TE,76.0,257,4.87,4.47,7.23,31.5,116.0,16.0,4.0,California,2.0,98.0,0.0,,,0,0
583,2014,Michael Sam,Michael,Sam,DE,74.0,261,4.91,,7.8,25.5,114.0,17.0,8.0,Missouri,25.0,249.0,0.0,,,0,0
584,2014,Bishop Sankey,Bishop,Sankey,RB,69.0,209,4.49,4.0,6.75,35.5,126.0,26.0,2.0,Washington,22.0,54.0,0.0,,,0,0
585,2014,Cairo Santos,Cairo,Santos,K,68.0,164,,,,,,,8.0,Tulane,,,0.0,,,0,0
586,2014,Jalen Saunders,Jalen,Saunders,WR,69.0,165,4.44,,,34.0,122.0,,4.0,Oklahoma,8.0,104.0,0.0,,,0,0
587,2014,Tom Savage,Tom,Savage,QB,76.0,228,4.97,4.36,7.33,27.0,105.0,,5.0,Pittsburgh,7.0,135.0,0.0,,,0,0
588,2014,Michael Schofield,Michael,Schofield,OT,78.0,301,5.01,4.57,7.62,24.0,93.0,,3.0,Michigan,31.0,95.0,0.0,,,0,0
589,2014,Lache Seastrunk,Lache,Seastrunk,RB,69.0,201,4.51,,,41.5,134.0,15.0,6.0,Baylor,26.0,186.0,0.0,,,0,0
590,2014,Austin Seferian-Jenkins,Austin,Seferian-Jenkins,TE,77.0,262,,,,,,20.0,2.0,Washington,6.0,38.0,0.0,,,0,0
591,2014,Connor Shaw,Connor,Shaw,QB,72.0,206,4.66,4.33,7.07,34.0,116.0,,8.0,South Carolina,,,0.0,,,0,0
592,2014,Ryan Shazier,Ryan,Shazier,OLB,73.0,237,,4.21,6.91,42.0,130.0,25.0,1.0,Ohio St.,15.0,15.0,0.0,,,0,1
593,2014,Prince  Shembo,Prince ,Shembo,OLB,73.0,253,4.71,4.31,7.29,38.5,122.0,26.0,5.0,Notre Dame,11.0,139.0,0.0,,,0,0
594,2014,Charles Sims,Charles,Sims,RB,72.0,214,4.48,4.3,7.16,37.5,126.0,17.0,3.0,West Virginia,5.0,69.0,0.0,,,0,0
595,2014,Shayne Skov,Shayne,Skov,ILB,74.0,245,,,,,,,8.0,Stanford,,,0.0,,,0,0
596,2014,Yawin Smallwood,Yawin,Smallwood,OLB,74.0,246,5.01,,,36.5,108.0,18.0,8.0,Connecticut,29.0,253.0,0.0,,,0,0
597,2014,Chris  Smith,Chris ,Smith,DE,73.0,266,4.71,,7.55,37.0,121.0,28.0,5.0,Arkansas,31.0,159.0,0.0,,,0,0
598,2014,Jerome Smith,Jerome,Smith,RB,71.0,220,4.84,4.6,7.53,36.0,118.0,14.0,8.0,Syracuse,,,0.0,,,0,0
599,2014,Marcus Smith,Marcus,Smith,DE,75.0,251,4.68,,7.48,35.0,121.0,23.0,1.0,Louisville,26.0,26.0,0.0,,,0,0
600,2014,Telvin Smith,Telvin,Smith,ILB,75.0,218,4.52,,,31.5,119.0,,5.0,Florida St.,16.0,144.0,0.0,,,0,0
601,2014,Willie Snead,Willie,Snead,WR,71.0,195,4.62,4.39,7.19,33.5,113.0,11.0,8.0,Ball St.,,,0.0,,,0,0
602,2014,Daniel Sorensen,Daniel,Sorensen,FS,73.0,205,4.67,3.95,6.47,32.0,114.0,13.0,8.0,BYU,,,0.0,,,0,0
603,2014,Dezmen Southward,Dezmen,Southward,FS,72.0,211,,,,,,,3.0,Wisconsin,4.0,68.0,0.0,,,0,0
604,2014,Tyler Starr,Tyler,Starr,OLB,76.0,250,4.95,4.15,6.64,32.0,116.0,24.0,8.0,South Dakota,31.0,255.0,0.0,,,0,0
605,2014,Anthony Steen,Anthony,Steen,OG,75.0,314,,,,,,,8.0,Alabama,,,0.0,,,0,0
606,2014,Shamar Stephen,Shamar,Stephen,DT,77.0,309,5.25,,,30.5,103.0,25.0,7.0,Connecticut,28.0,220.0,0.0,,,0,0
607,2014,Josh Stewart,Josh,Stewart,WR,70.0,178,4.69,4.33,7.1,35.0,117.0,11.0,8.0,Oklahoma St.,,,0.0,,,0,0
608,2014,Ed Stinson,Ed,Stinson,DE,75.0,287,,,,,,,5.0,Alabama,32.0,160.0,0.0,,,0,0
609,2014,James Stone,James,Stone,C,76.0,306,5.17,4.63,8.16,27.5,105.0,22.0,8.0,Tennessee,,,0.0,,,0,0
610,2014,Bryan Stork,Bryan,Stork,C,76.0,315,,,,,,,4.0,Florida St.,9.0,105.0,0.0,,,0,0
611,2014,Devin Street,Devin,Street,WR,75.0,198,4.55,4.01,6.89,37.0,124.0,,5.0,Pittsburgh,18.0,146.0,0.0,,,0,0
612,2014,Xavier Su'a-Filo,Xavier,Su'a-Filo,OG,76.0,307,5.04,4.44,7.6,25.0,102.0,25.0,2.0,UCLA,1.0,33.0,0.0,,,0,0
613,2014,Vinnie Sunseri,Vinnie,Sunseri,SS,71.0,210,,,,,,18.0,6.0,Alabama,7.0,167.0,0.0,,,0,0
614,2014,Will Sutton,Will,Sutton,DT,72.0,303,5.36,,7.93,28.5,99.0,24.0,3.0,Arizona State,18.0,82.0,0.0,,,0,0
615,2014,Travis Swanson,Travis,Swanson,C,77.0,312,5.28,4.65,7.73,26.0,95.0,20.0,3.0,Arkansas,12.0,76.0,0.0,,,0,0
616,2014,Lorenzo Taliaferro,Lorenzo,Taliaferro,RB,72.0,229,4.58,4.22,6.88,33.0,118.0,18.0,5.0,Coastal Carolina,10.0,138.0,0.0,,,0,0
617,2014,Brandon Thomas,Brandon,Thomas,OT,75.0,317,5.09,4.83,8.13,29.0,98.0,35.0,4.0,Clemson,4.0,100.0,0.0,,,0,0
618,2014,De'Anthony Thomas,De'Anthony,Thomas,RB,69.0,174,4.5,,,32.0,124.0,8.0,4.0,Oregon,28.0,124.0,0.0,,,0,0
619,2014,Jemea Thomas,Jemea,Thomas,CB,69.0,192,4.55,,,37.0,125.0,19.0,7.0,Georgia Tech,14.0,206.0,0.0,,,0,0
620,2014,Logan Thomas,Logan,Thomas,QB,78.0,248,4.61,4.18,7.05,35.5,118.0,,4.0,Virginia Tech,24.0,120.0,0.0,,,0,0
621,2014,Robert Thomas,Robert,Thomas,DT,73.0,327,,,,,,32.0,8.0,Arkansas,,,0.0,,,0,0
622,2014,Khyri Thornton,Khyri,Thornton,DT,75.0,304,5.03,,7.83,29.0,112.0,28.0,3.0,Southern Miss,21.0,85.0,0.0,,,0,0
623,2014,D.J. Tialavea,D.J.,Tialavea,TE,75.0,267,,,,,,,8.0,Utah St.,,,0.0,,,0,0
624,2014,Jordan Tripp,Jordan,Tripp,OLB,75.0,234,4.67,3.96,6.89,37.5,120.0,22.0,6.0,Montana,11.0,171.0,0.0,,,0,0
625,2014,Stephon Tuitt,Stephon,Tuitt,DE,77.0,304,,,,,,31.0,2.0,Notre Dame,14.0,46.0,0.0,,,0,0
626,2014,Billy Turner,Billy,Turner,OT,77.0,315,5.16,4.71,7.92,28.0,108.0,25.0,3.0,North Dakota St.,3.0,67.0,0.0,,,0,0
627,2014,Trai Turner,Trai,Turner,OG,75.0,310,4.93,,,27.5,,25.0,3.0,LSU,28.0,92.0,0.0,,,0,0
628,2014,George Uko,George,Uko,DE,75.0,284,4.99,,,29.5,110.0,18.0,8.0,USC,,,0.0,,,0,0
629,2014,Devin Unga,Devin,Unga,ILB,73.0,231,,,,,,,8.0,BYU,,,0.0,,,0,0
630,2014,Brent Urban,Brent,Urban,DT,79.0,295,,,,,,,5.0,Virginia,6.0,134.0,0.0,,,0,0
631,2014,John Urschel,John,Urschel,OG,75.0,313,5.31,4.47,7.55,29.0,102.0,30.0,6.0,Penn St.,15.0,175.0,0.0,,,0,0
632,2014,Kyle Van Noy,Kyle,Van Noy,OLB,75.0,243,4.71,4.2,7.22,32.5,112.0,21.0,2.0,BYU,8.0,40.0,0.0,,,0,0
633,2014,Dustin Vaughan,Dustin,Vaughan,QB,77.0,235,4.95,4.43,7.25,29.0,108.0,,8.0,West Texas A&M,,,0.0,,,0,0
634,2014,Brock Vereen,Brock,Vereen,FS,72.0,199,4.47,4.07,6.9,34.0,117.0,25.0,5.0,Minnesota,3.0,131.0,0.0,,,0,0
635,2014,Jason Verrett,Jason,Verrett,CB,69.0,189,4.38,4.0,6.69,39.0,128.0,,1.0,TCU,25.0,25.0,0.0,,,0,1
636,2014,Jimmie Ward,Jimmie,Ward,SS,71.0,193,,,,,,9.0,1.0,Northern Illinois,30.0,30.0,0.0,,,0,0
637,2014,L'Damian Washington,L'Damian,Washington,WR,76.0,195,4.46,4.35,7.19,32.0,115.0,8.0,8.0,Missouri,,,0.0,,,0,0
638,2014,Todd Washington,Todd,Washington,CB,71.0,196,,,,,,13.0,8.0,Southeastern Louisiana,,,0.0,,,0,0
639,2014,Jaylen Watkins,Jaylen,Watkins,CB,71.0,194,4.41,,,,,22.0,4.0,Florida,5.0,101.0,0.0,,,0,0
640,2014,Sammy Watkins,Sammy,Watkins,WR,73.0,211,4.43,4.34,6.95,34.0,126.0,16.0,1.0,Clemson,4.0,4.0,0.0,,,0,1
641,2014,Chris Watt,Chris,Watt,OG,75.0,310,,,,,,29.0,3.0,Notre Dame,25.0,89.0,0.0,,,0,0
642,2014,Larry Webster,Larry,Webster,DE,78.0,252,4.58,,7.29,36.5,123.0,17.0,5.0,Bloomsburg,8.0,136.0,0.0,,,0,0
643,2014,Keith Wenning,Keith,Wenning,QB,75.0,218,5.0,4.25,7.07,28.0,100.0,,7.0,Ball St.,2.0,194.0,0.0,,,0,0
644,2014,Terrance West,Terrance,West,RB,69.0,225,4.54,,,33.5,120.0,16.0,3.0,Towson,30.0,94.0,0.0,,,0,0
645,2014,Ethan Westbrooks,Ethan,Westbrooks,DE,75.0,267,4.9,,7.3,29.0,110.0,19.0,8.0,West Texas A&M,,,0.0,,,0,0
646,2014,Lavelle Westbrooks,Lavelle,Westbrooks,CB,71.0,186,4.63,4.27,6.98,36.0,121.0,15.0,8.0,Georgia Southern,28.0,252.0,0.0,,,0,0
647,2014,Chris Whaley,Chris,Whaley,DT,75.0,269,,,,,,,8.0,Texas,,,0.0,,,0,0
648,2014,James White,James,White,RB,69.0,204,4.57,4.2,7.05,32.0,114.0,23.0,5.0,Wisconsin,2.0,130.0,0.0,,,0,0
649,2014,James Wilder,James,Wilder,RB,75.0,232,4.86,4.24,6.92,35.0,121.0,18.0,8.0,Florida St.,,,0.0,,,0,0
650,2014,Andre  Williams,Andre ,Williams,RB,71.0,230,4.56,4.06,7.27,38.0,129.0,,4.0,Boston College,17.0,113.0,0.0,,,0,0
651,2014,Damien Williams,Damien,Williams,RB,71.0,222,4.45,4.25,7.37,35.5,121.0,16.0,8.0,Oklahoma,,,0.0,,,0,0
652,2014,Avery Williamson,Avery,Williamson,ILB,73.0,246,4.66,4.07,7.11,30.5,120.0,25.0,5.0,Kentucky,23.0,151.0,0.0,,,0,0
653,2014,Albert Wilson,Albert,Wilson,WR,69.0,202,4.43,4.21,7.0,37.5,123.0,10.0,8.0,Georgia State,,,0.0,,,0,0
654,2014,Kerry Wynn,Kerry,Wynn,DT,77.0,266,4.97,,,34.0,113.0,31.0,8.0,Richmond,,,0.0,,,0,0
655,2014,David Yankey,David,Yankey,OG,78.0,315,5.48,4.86,7.81,28.5,103.0,22.0,5.0,Stanford,17.0,145.0,0.0,,,0,0
656,2014,Jordan Zumwalt,Jordan,Zumwalt,ILB,76.0,235,4.76,4.25,6.99,33.0,116.0,,6.0,UCLA,32.0,192.0,0.0,,,0,0
657,2013,Oday Aboushi,Oday,Aboushi,OT,77.0,308,5.45,4.84,7.92,23.5,100.0,17.0,5.0,Virginia,8.0,141.0,0.0,,,0,0
658,2013,Robert Alford,Robert,Alford,CB,70.0,188,4.39,4.23,6.89,40.0,132.0,17.0,2.0,Southeastern Louisiana,28.0,60.0,0.0,,,0,0
659,2013,Keenan Allen,Keenan,Allen,WR,74.5,206,4.71,,,,,,3.0,California,14.0,76.0,0.0,,,0,0
660,2013,Zach Allen,Zach,Allen,OG,74.0,332,,,,,,32.0,8.0,,,,0.0,,,0,0
661,2013,David Amerson,David,Amerson,CB,73.0,205,4.44,4.13,,35.5,127.0,15.0,2.0,North Carolina State,19.0,51.0,0.0,,,0,0
662,2013,C.J. Anderson,C.J.,Anderson,RB,68.0,224,4.6,4.12,7.15,32.0,119.0,17.0,8.0,,,,1.0,2014.0,2.0,1,0
663,2013,Ziggy Ansah,Ziggy,Ansah,DE,77.25,271,4.63,4.26,7.11,34.5,118.0,21.0,8.0,,,,0.0,,,0,0
664,2013,Marc Anthony,Marc,Anthony,CB,71.0,196,4.63,4.07,6.74,35.0,118.0,12.0,7.0,California,41.0,247.0,0.0,,,0,0
665,2013,Terron Armstead,Terron,Armstead,OT,77.0,306,4.71,4.72,7.62,34.5,112.0,31.0,3.0,Arkansas-Pine Bluff,13.0,75.0,0.0,,,0,0
666,2013,Tavon Austin,Tavon,Austin,WR,68.0,174,4.34,4.01,,32.0,120.0,14.0,1.0,West Virginia,8.0,8.0,0.0,,,0,1
667,2013,Jeff Baca,Jeff,Baca,OG,75.0,302,5.03,4.44,7.26,26.5,100.0,,6.0,UCLA,28.0,196.0,0.0,,,0,0
668,2013,Alvin Bailey,Alvin,Bailey,OG,75.0,312,4.95,,,,,27.0,8.0,,,,0.0,,,0,0
669,2013,Stedman Bailey,Stedman,Bailey,WR,70.0,193,4.52,4.09,6.81,34.5,117.0,11.0,3.0,West Virginia,30.0,92.0,0.0,,,0,0
670,2013,David Bakhtiari,David,Bakhtiari,OT,76.0,299,5.09,4.74,7.7,25.5,101.0,28.0,4.0,Colorado,12.0,109.0,0.0,,,0,0
671,2013,Montee Ball,Montee,Ball,RB,70.0,214,4.66,4.4,6.88,32.0,118.0,15.0,2.0,Wisconsin,26.0,58.0,0.0,,,0,0
672,2013,Johnthan Banks,Johnthan,Banks,CB,74.0,185,4.61,4.27,6.97,34.0,125.0,10.0,2.0,Mississippi State,11.0,43.0,0.0,,,0,0
673,2013,Chris Barker,Chris,Barker,OG,75.0,305,5.25,4.77,8.09,27.5,99.0,29.0,8.0,,,,0.0,,,0,0
674,2013,Kenjon Barner,Kenjon,Barner,RB,69.0,196,4.52,4.2,6.87,35.5,122.0,20.0,6.0,Oregon,14.0,182.0,0.0,,,0,0
675,2013,T.J. Barnes,T.J.,Barnes,DT,78.0,369,5.3,4.96,8.26,22.0,97.0,25.0,8.0,,,,0.0,,,0,0
